Count,key
5.0,MI414956_46.9375N_88.4375W.wdb.xml_26061
26.0,MI415032_46.9375N_88.1875W.wdb.xml_26013
3.0,MI414956_46.9375N_88.5625W.wdb.xml_26061
91.0,MI415016_46.9375N_88.5625W.wdb.xml_26061
2.0,MI414990_46.9375N_88.1875W.wdb.xml_26013
21.0,MI416148_46.9375N_88.5625W.wdb.xml_26061
1.0,MI414985_46.9375N_88.1875W.wdb.xml_26013
3.0,MI415121_46.6875N_85.1875W.wdb.xml_26033
7.0,MI416182_46.9375N_88.5625W.wdb.xml_26061
15.0,MI415016_46.9375N_88.4375W.wdb.xml_26061
13.0,MI415121_46.6875N_85.0625W.wdb.xml_26033
1.0,MI414990_46.9375N_88.4375W.wdb.xml_26061
1.0,MI414958_46.9375N_88.4375W.wdb.xml_26061
1.0,MI416135_46.9375N_88.6875W.wdb.xml_26061
9.0,MI414953_46.9375N_88.5625W.wdb.xml_26061
2.0,MI414990_46.9375N_88.4375W.wdb.xml_26013
64.0,MI415015_46.9375N_88.5625W.wdb.xml_26061
6.0,MI395002_46.9375N_87.8125W.wdb.xml_26103
2.0,MI416087_46.9375N_88.5625W.wdb.xml_26061
18.0,MI414958_46.9375N_88.4375W.wdb.xml_26013
28.0,MI416157_46.9375N_88.6875W.wdb.xml_26061
21.0,MI416147_46.9375N_88.6875W.wdb.xml_26061
1.0,MI395002_46.9375N_87.9375W.wdb.xml_26103
152.0,MI415016_46.9375N_88.5625W.wdb.xml_26013
6.0,MI414953_46.9375N_88.5625W.wdb.xml_26013
368.0,MI415015_46.9375N_88.5625W.wdb.xml_26013
2.0,MI416057_46.9375N_88.5625W.wdb.xml_26061
3.0,MI415178_46.6875N_85.0625W.wdb.xml_26033
10.0,MI415013_46.9375N_88.5625W.wdb.xml_26013
17.0,MI416119_46.9375N_88.6875W.wdb.xml_26061
1.0,MI395234_46.9375N_88.0625W.wdb.xml_26103
2.0,MI416182_46.9375N_88.6875W.wdb.xml_26061
3.0,MI414980_46.9375N_88.5625W.wdb.xml_26061
1.0,MI416119_46.9375N_88.5625W.wdb.xml_26061
32.0,MI415014_46.9375N_88.5625W.wdb.xml_26013
41.0,MI414980_46.9375N_88.5625W.wdb.xml_26013
5.0,MI414976_46.9375N_88.4375W.wdb.xml_26013
1.0,MI414964_46.9375N_88.4375W.wdb.xml_26013
1.0,MI631391_46.6875N_85.4375W.wdb.xml_26095
1.0,MI627456_46.6875N_85.4375W.wdb.xml_26095
2.0,MI414966_46.9375N_88.5625W.wdb.xml_26013
6.0,MI395102_46.8125N_87.8125W.wdb.xml_26103
1.0,MI415051_46.9375N_88.5625W.wdb.xml_26013
9.0,MI395153_46.8125N_87.8125W.wdb.xml_26103
76.0,MI416045_46.9375N_88.6875W.wdb.xml_26061
1.0,MI414985_46.9375N_88.5625W.wdb.xml_26061
1.0,MI395238_46.8125N_87.8125W.wdb.xml_26103
6.0,MI416157_46.9375N_88.5625W.wdb.xml_26061
13.0,MI395234_46.9375N_87.9375W.wdb.xml_26103
1.0,MI414945_46.9375N_88.1875W.wdb.xml_26013
38.0,MI395234_46.8125N_87.9375W.wdb.xml_26103
1.0,MI415179_46.6875N_85.0625W.wdb.xml_26033
11.0,MI395002_46.8125N_87.8125W.wdb.xml_26103
3.0,MI414964_46.9375N_88.5625W.wdb.xml_26013
3.0,MI414958_46.9375N_88.1875W.wdb.xml_26013
11.0,MI399613_46.6875N_85.4375W.wdb.xml_26095
1.0,MI395178_46.8125N_88.0625W.wdb.xml_26013
2.0,MI414979_46.9375N_88.1875W.wdb.xml_26013
1.0,MI395175_46.8125N_88.0625W.wdb.xml_26013
2.0,MI414996_46.9375N_88.1875W.wdb.xml_26013
2.0,MI395060_46.8125N_87.8125W.wdb.xml_26103
20.0,MI414964_46.8125N_88.1875W.wdb.xml_26013
