Count,key
9.0,MO2532611_40.5625N_92.8125W.wdb.xml_19007
110.0,MO2659735_40.5625N_92.6875W.wdb.xml_29197
47.0,MO2659673_40.5625N_91.9375W.wdb.xml_29199
11.0,MO2659717_40.5625N_91.8125W.wdb.xml_29045
5.0,MO888322_40.5625N_92.8125W.wdb.xml_19007
879.0,MO2528566_40.5625N_92.8125W.wdb.xml_29171
772.0,MO2528583_40.5625N_92.8125W.wdb.xml_29171
1673.0,MO888322_40.5625N_92.8125W.wdb.xml_29171
232.0,MO2532611_40.5625N_92.8125W.wdb.xml_29171
65.0,MO2544515_40.5625N_92.8125W.wdb.xml_29171
55.0,MO2659676_40.5625N_91.9375W.wdb.xml_29199
346.0,MO2531978_40.5625N_92.8125W.wdb.xml_29171
6.0,MO888541_40.5625N_92.6875W.wdb.xml_29197
314.0,MO2531953_40.5625N_91.6875W.wdb.xml_29045
126.0,MO2532644_40.5625N_92.3125W.wdb.xml_29199
1.0,MO2659682_40.5625N_92.1875W.wdb.xml_29199
209.0,MO2532620_40.5625N_92.8125W.wdb.xml_29171
674.0,MO2532181_40.5625N_92.4375W.wdb.xml_29197
378.0,MO2532579_40.5625N_92.3125W.wdb.xml_29199
17.0,MO2659727_40.5625N_91.6875W.wdb.xml_29045
399.0,MO2531104_40.5625N_92.8125W.wdb.xml_29171
175.0,MO2532611_40.5625N_92.6875W.wdb.xml_29171
522.0,MO2532842_40.5625N_92.6875W.wdb.xml_29197
194.0,MO2659680_40.5625N_92.1875W.wdb.xml_29199
73.0,MO2497973_40.5625N_92.1875W.wdb.xml_29199
15.0,MO2659720_40.5625N_91.6875W.wdb.xml_29045
220.0,MO2531953_40.5625N_91.6875W.wdb.xml_19111
703.0,MO2532223_40.5625N_92.8125W.wdb.xml_29171
256.0,MO2532842_40.5625N_92.6875W.wdb.xml_29171
310.0,MO2532578_40.5625N_92.6875W.wdb.xml_29197
6.0,MO2531143_40.5625N_92.8125W.wdb.xml_19007
138.0,MO2531922_40.5625N_92.8125W.wdb.xml_29171
34.0,MO2531079_40.5625N_92.6875W.wdb.xml_29197
14.0,MO2531267_40.5625N_92.8125W.wdb.xml_19007
147.0,MO2532256_40.5625N_92.6875W.wdb.xml_29171
56.0,MO2528585_40.5625N_92.3125W.wdb.xml_29199
751.0,MO2532079_40.5625N_92.1875W.wdb.xml_29199
764.0,MO2531267_40.5625N_92.8125W.wdb.xml_29171
1.0,MO2532620_40.5625N_92.9375W.wdb.xml_19007
172.0,MO2659678_40.5625N_92.1875W.wdb.xml_29199
664.0,MO2532108_40.5625N_92.5625W.wdb.xml_29197
11.0,MO2532155_40.5625N_92.9375W.wdb.xml_19007
5.0,MO2531267_40.5625N_92.9375W.wdb.xml_19007
13.0,MO2531143_40.5625N_92.9375W.wdb.xml_19007
1.0,MO2532620_40.5625N_92.8125W.wdb.xml_19007
1.0,MO888325_40.5625N_92.8125W.wdb.xml_19007
475.0,MO2531143_40.5625N_92.8125W.wdb.xml_29171
225.0,MO2533044_40.5625N_92.3125W.wdb.xml_29199
497.0,MO2532155_40.5625N_92.6875W.wdb.xml_29197
186.0,MO2531267_40.5625N_92.9375W.wdb.xml_29171
