Count,key
45.0,MN394887_48.9375N_95.8125W.wdb.xml_27135
89.0,MN2798846_48.9375N_96.6875W.wdb.xml_27069
3.0,MN394879_48.9375N_95.9375W.wdb.xml_27135
655.0,MN398888_48.9375N_95.0625W.wdb.xml_27077
176.0,MN398913_48.9375N_95.0625W.wdb.xml_27077
186.0,MN394920_48.9375N_95.4375W.wdb.xml_27135
5.0,MN394920_48.9375N_95.3125W.wdb.xml_27135
379.0,MN398881_48.9375N_95.0625W.wdb.xml_27077
1297.0,MN398908_48.9375N_95.0625W.wdb.xml_27077
61.0,MN2799842_48.9375N_96.0625W.wdb.xml_27135
9.0,MN2798426_48.9375N_96.6875W.wdb.xml_27069
641.0,MN398902_48.9375N_95.0625W.wdb.xml_27077
7.0,MN2799885_48.9375N_95.9375W.wdb.xml_27135
74.0,MN2798858_48.9375N_96.6875W.wdb.xml_27069
837.0,MN2798878_48.9375N_96.9375W.wdb.xml_27069
385.0,MN398900_48.9375N_95.0625W.wdb.xml_27077
31.0,MN2798841_48.9375N_96.5625W.wdb.xml_27069
7.0,MN394874_48.9375N_95.8125W.wdb.xml_27135
3.0,MN394869_48.9375N_95.3125W.wdb.xml_27135
3.0,MN394766_48.9375N_95.4375W.wdb.xml_27135
10.0,MN2798429_48.9375N_96.9375W.wdb.xml_27069
57.0,MN394874_48.9375N_95.4375W.wdb.xml_27135
1.0,MN398859_48.9375N_95.0625W.wdb.xml_27077
26.0,MN394883_48.9375N_95.4375W.wdb.xml_27135
4.0,MN394888_48.9375N_95.4375W.wdb.xml_27135
78.0,MN2798405_48.9375N_96.9375W.wdb.xml_27069
74.0,MN394873_48.9375N_95.4375W.wdb.xml_27135
27.0,MN394888_48.9375N_95.3125W.wdb.xml_27135
4.0,MN394823_48.9375N_95.3125W.wdb.xml_27135
649.0,MN394887_48.9375N_95.3125W.wdb.xml_27135
604.0,MN2799879_48.9375N_96.0625W.wdb.xml_27135
125.0,MN2799849_48.9375N_96.0625W.wdb.xml_27135
2.0,MN394849_48.9375N_95.3125W.wdb.xml_27135
95.0,MN2799890_48.9375N_95.4375W.wdb.xml_27135
7678.0,MN2798879_48.9375N_96.9375W.wdb.xml_27069
16.0,MN2799847_48.9375N_96.0625W.wdb.xml_27135
11.0,MN2799855_48.9375N_96.0625W.wdb.xml_27135
1191.0,MN2798836_48.9375N_96.5625W.wdb.xml_27069
43.0,MN2799872_48.9375N_96.0625W.wdb.xml_27135
23.0,MN394879_48.9375N_95.4375W.wdb.xml_27135
12.0,MN2798429_48.9375N_96.5625W.wdb.xml_27069
2.0,MN398873_48.9375N_95.0625W.wdb.xml_27077
7.0,MN398912_48.9375N_95.0625W.wdb.xml_27077
8.0,MN394860_48.9375N_95.4375W.wdb.xml_27135
36.0,MN2798854_48.9375N_96.4375W.wdb.xml_27069
9.0,MN398877_48.9375N_95.0625W.wdb.xml_27077
240.0,MN2799886_48.9375N_96.0625W.wdb.xml_27135
